loc,year,orphans,children,orphan_rate
76,2011,6713.469837240586,1337074.1597104897,502.1015318024111
81,2011,417.01986214192596,89353.64109473684,466.7071839856893
85,2011,541.9466666225079,137190.68732016115,395.0316724908375
86,2011,462.19402447451404,118868.99153214297,388.82640335140195
88,2011,85.09443934322185,18354.15636163781,463.62490144781873
91,2011,112.2062919232489,30700.811876540312,365.4831421868361
94,2011,52.021433871693134,19541.745098039217,266.2066955162202
95,2011,132.50604314444865,31024.963171110845,427.09492486306243
97,2011,57.573898226182216,18926.0802359882,304.2040269738721
99,2011,147.98762343866542,44572.56323960482,332.01506191856487
5,2012,8832.55889751116,1775592.7069895817,497.44284614044574
8,2012,3309.626130475405,765269.7495402757,432.4783688971912
11,2012,9314.934466744824,2028776.1494384632,459.1405744454886
13,2012,2863.0597501822535,687475.0100839956,416.46019247047906
15,2012,1803.1972533456978,358795.35019847145,502.56985001289456
17,2012,1443.1982138654173,264421.6417860445,545.7942867752005
18,2012,634.1329450925414,156030.04136796936,406.41721269370845
19,2012,2004.5914981644958,467027.04185597406,429.22386039964886
20,2012,1472.0287262733132,410473.4513018056,358.6172800225723
23,2012,2469.267495352595,581750.8004851101,424.4545075474796
25,2012,3402.493707980873,710368.0787034536,478.9761547550139
27,2012,752.7527653485893,202928.31788814202,370.94515599519286
41,2012,1639.5935956797969,361777.2950447415,453.2052226984079
44,2012,1078.6812090051133,330962.9386445525,325.92205442180796
47,2012,1923.153665048243,459047.7939579947,418.9441035031358
50,2012,1478.2858362451611,319411.0567835187,462.8161126078586
52,2012,2329.732937054123,500452.4451000636,465.52533809447203
54,2012,2160.174677386005,459752.7880060168,469.8556993541787
63,2012,790.2668120854985,135242.10701196574,584.3348861871683
66,2012,1376.7289767629834,251996.02263075137,546.3296453612279
68,2012,2893.068484364117,610472.0249033868,473.9068075759857
70,2012,1287.4786052942334,297463.4259910427,432.8191275968839
73,2012,1957.0852199646838,409235.6019612797,478.2294625846985
76,2012,6363.568627631226,1326152.5456408514,479.8519332145224
81,2012,408.86251763670896,88751.8854736842,460.68037366703686
85,2012,527.4011650888979,137482.53640623717,383.61320562963607
86,2012,455.08713150063755,119330.46046747646,381.3671125694446
88,2012,81.32756554884187,17968.623797746633,452.6087610506978
91,2012,111.74088877343624,31154.553104095765,358.6663188525921
94,2012,53.35244523204043,20133.774509803923,264.9897822490315
95,2012,139.35130064481544,30987.338514887004,449.7039995153762
97,2012,53.577491471135524,19697.253097345132,272.0048892419263
99,2012,149.92897877636335,45458.75550971664,329.81320560857984
5,2013,8505.750647274157,1756385.4123985542,484.27586492298053
8,2013,3351.27351768087,764073.9673943834,438.60590213657696
11,2013,8770.80980467798,1979678.0738230757,443.042225938288
13,2013,3062.946940820386,685638.7594198311,446.72896605381067
15,2013,1786.135282867111,355895.3381124474,501.8709411424687
17,2013,1400.9218360679918,258752.33941278158,541.4141720408309
18,2013,671.1024541312538,154820.44646573655,433.4714628792755
19,2013,2139.3441936352656,463227.25421361637,461.8346986657894
20,2013,1595.6558736609463,412591.1152410547,386.7402410564975
23,2013,2708.2903956571095,581152.0869200168,466.02093610477704
25,2013,3422.5010843147547,719666.0672244818,475.5679391018433
27,2013,842.4108254691367,205453.62346363853,410.0248081622312
41,2013,1718.3640808261512,361911.225169271,474.8026480865433
44,2013,1257.4116381556532,335458.3129653989,374.8339479324067
47,2013,2066.890235741158,460860.6081296451,448.48489961626734
50,2013,1509.3517908519461,320652.98869022477,470.7119047969003
52,2013,2477.3275776060905,494371.25102445995,501.1067234335437
54,2013,2220.007112246511,456817.6439823462,485.97227832388705
63,2013,765.275113503167,132234.64122230044,578.7251407266712
66,2013,1315.351731454814,247705.7696512807,531.0137641551755
68,2013,2981.6483663658996,605895.0249033868,492.10642831096675
70,2013,1411.0553291477954,297034.9689454788,475.04687214346023
73,2013,1947.0164924777087,402780.3691154591,483.39408813630297
76,2013,6265.198331765044,1314109.8640088239,476.76366362949506
81,2013,464.0062536655274,88242.48538947369,525.8308983677811
85,2013,551.3706786677436,137676.57441560933,400.4825664846227
86,2013,496.92444989909706,119564.35038533507,415.6125536563333
88,2013,79.1290553210097,17610.720802418247,449.3232060674311
91,2013,130.64006170727538,31611.646403004343,413.265604840055
94,2013,66.89347489783347,20654.235294117647,323.87291974389785
95,2013,146.76580253586016,30957.639842161905,474.08589053993876
97,2013,64.17449641557664,20398.84483775811,314.598679121232
99,2013,188.51384274898953,46234.075127564865,407.7378907847929
5,2014,7960.588516247547,1737567.3379133553,458.1456121181132
8,2014,3175.0815114803695,762476.4533241788,416.4169919789554
11,2014,8418.924423671198,1928584.4425731546,436.53387623714866
13,2014,2789.2211321126533,683509.65570842335,408.0734059596811
15,2014,1646.545260424264,353071.81998341135,466.34853512286105
17,2014,1334.9013739405268,253566.4437103842,526.4503277354831
18,2014,603.1247804897624,153549.66694930498,392.7880746813254
19,2014,1929.3650389810896,459287.67540282605,420.0776860143062
20,2014,1453.8118831902793,414750.88622071856,350.52652845125016
23,2014,2412.7108063070505,580517.290173187,415.6139441750755
25,2014,3314.278269289852,730591.2335428603,453.64331203618514
27,2014,773.9752385376418,207818.1504057082,372.4290862115106
41,2014,1561.23984021841,362136.12397996744,431.11960857701524
44,2014,1109.4949636878978,339573.2782613669,326.73211784171315
47,2014,1883.1842953137755,462134.5287740836,407.49699017499256
50,2014,1410.671116997107,321653.35510817025,438.5687556477395
52,2014,2231.1745164433155,488360.67990787805,456.87022076883693
54,2014,2044.4030209540133,453561.2852868737,450.7446043726914
63,2014,741.2185926138808,129426.16951044877,572.6960748490985
66,2014,1244.514678709061,243691.58406442415,510.6925146746355
68,2014,2790.111047740683,601150.8610595502,464.12826271645207
70,2014,1251.317786059361,296512.03627345746,422.0124760484719
73,2014,1789.5948958293063,396244.49268730875,451.63905842384594
76,2014,5720.706221406434,1302005.1100758766,439.37663355814715
81,2014,426.789092662329,87801.22997894736,486.08555115305654
85,2014,510.84985708492417,137816.55668521006,370.67379230186975
86,2014,464.2790479105228,119653.2894611652,388.0202959745705
88,2014,75.81885808799662,17299.239901071724,438.2785516680388
91,2014,115.97152890033598,32048.317451003404,361.864641030336
94,2014,57.987571897807776,21166.91176470588,273.9538603571702
95,2014,118.00669673930474,30962.592610307307,381.1266654072787
97,2014,53.890132924989004,21018.182890855456,256.39767816672395
99,2014,155.7576563340687,46926.89132558897,331.9155646884603
